Mass/Energy/Transportation Flows,,,Materials Requiring Additional Treatment,,,,,,Recovered Fiber,,,,,Recovered Plastic,,,,,,,,,,Recovered Metals,,,Glass,,,,,,Electricity,,Production,Equipment,,,,,,,,Boiler,,,,,,,,,,,,Internal Process Transportation (kg km),,,,,Collection (L/Mg),,,,,Empty Return,,,,,,,,,,,
,,Waste Fraction,Bottom_Ash,Fly_Ash,Separated_Organics,Other_Residual,RDF,Wastewater,OCC,Mixed_Paper,ONP,OFF,Fiber_Other,PET,HDPE_Unsorted,HDPE_P,HDPE_T,PVC,LDPE_Film,Polypropylene,Polystyrene,Plastic_Other,Mixed_Plastic,Al,Fe,Cu,Brown_glass,Clear_glass,Green_glass,Mixed_Glass,Capital Costs,Amortized Operating Cost,Electricity_production,Electricity_consumption,Heat_Steam,Equipment_Diesel,Equipment_Gasoline,Equipment_LPG,Equipment_CNG,Equipment_Residual_Fuel_Oil,Equipment_Distillate,Equipment_Kerosene,Equipment_Petroleum_Crude_Oil,Boiler_Diesel,Boiler_Gasoline,Boiler_LPG,Boiler_CNG,Boiler_Residual_Fuel_Oil,Boiler_Distillate,Boiler_Kerosene,Boiler_Petroleum_Crude_Oil,Boiler_Coke,Boiler_Bitumen,Boiler_Coal,Boiler_Wood,Internal_Process_Transportation_Heavy_Duty_Diesel_Truck,Internal_Process_Transportation_Medium_Duty_Diesel_Truck,Internal_Process_Transportation_Barge,Internal_Process_Transportation_Cargo_Ship,Internal_Process_Transportation_Rail,Collection_Diesel,Collection_CNG,Collection_Biodiesel,Collection_Gasoline_Passenger_Vehicle,Collection_Other,Empty_Return_Heavy_Duty_Diesel_Truck,Empty_Return_Medium_Duty_Diesel_Truck,LF_Emission_Material_used,lime_hydrated_loose_weight_RoW_lime_production,ammonia_liquid_RoW_ammonia_production_steam_reforming_liquid,charcoal_GLO_charcoal_production,Nitrogen_Fertilizer,Phosphorous_Fertilizer,Potassium_Fertilizer,Peat,Gore_Cover,Wire
,,Aluminum_Foil,,,,0.12,,,0,0,0,0,0,0,0,0,0,,0,,,,,0.88,0,,0,0,0,0,153.2246,22.7565,,14.1952,,0.7,,0,,,,,,,,,,,,,,,,,,269.9819,0,0,0,0,,,,,,,,,,,,,,,,,2.6998
,,Aluminum_Other,,,,0.12,,,0,0,0,0,0,0,0,0,0,,0,,,,,0.88,0,,0,0,0,0,153.2246,22.7565,,14.1952,,0.7,,0,,,,,,,,,,,,,,,,,,269.9819,0,0,0,0,,,,,,,,,,,,,,,,,2.6998
,,Ferrous_Non_recyclable,,,,0.12,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.88,,0,0,0,0,153.2246,22.6417,,17.0479,,0.7,,0,,,,,,,,,,,,,,,,,,158.0382,0,0,0,0,,,,,,,,,,,,,,,,,1.5804
,,Al_Non_recyclable,,,,0.12,,,0,0,0,0,0,0,0,0,0,,0,,,,,0.88,0,,0,0,0,0,153.2246,22.7565,,14.1952,,0.7,,0,,,,,,,,,,,,,,,,,,269.9819,0,0,0,0,,,,,,,,,,,,,,,,,2.6998
,,Glass_Brown,,,,0.2256,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0.7744,0,0,0,153.2246,15.6986,,16.7093,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Glass_Green,,,,0.2256,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0.7744,0,153.2246,15.6986,,16.7093,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Glass_Clear,,,,0.2256,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0.7744,0,0,153.2246,15.6986,,16.7093,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Mixed_Glass,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,13.729,,16.5788,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Glass_Non_recyclable,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,13.729,,16.5788,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Misc_Organic,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Misc_Inorganic,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,E_waste,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Aerobic_Residual,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Anaerobic_Residual,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Bottom_Ash,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Fly_Ash,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Diapers_and_sanitary_products,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_47,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_48,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_49,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_50,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_51,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_52,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_53,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_54,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_55,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_56,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_57,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_58,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_59,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,Waste_Fraction_60,,,,1,,,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,,0,0,0,0,153.2246,6.0603,,3.7603,,0.7,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Process Model Output for SWOLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTE: The contents of this table do not include total process emissions.  Emissions associated with transportation and energy are accounted for separately.,,,"Yard Trimmings, Leaves","Yard Trimmings, Grass","Yard Trimmings, Branches",Food Waste - Vegetable,Food Waste - Non-Vegetable,Wood,Wood Other,Textiles,Rubber/Leather,Newsprint,Corr. Cardboard,Office Paper,Magazines ,3rd Class Mail,Folding Containers,Paper Bags ,Mixed Paper,Paper - Non-recyclable,HDPE - Translucent Containers,HDPE - Pigmented Containers,PET - Containers,"Plastic - Other # 1, Polypropylene",Plastic - Other # 2,Mixed Plastic,Plastic Film,Plastic - Non-Recyclable ,Ferrous Cans,Ferrous Metal - Other,Aluminum Cans,Aluminum - Foil,Aluminum - Other,Ferrous - Non-recyclable ,Al - Non-recyclable ,Glass - Brown,Glass - Green,Glass - Clear,Mixed Glass,Glass - Non-recyclable,Misc. Organic,Misc. Inorganic,E-waste,Aerobic Residual,Anaerobic Residual,Bottom Ash,Fly Ash,Diapers and sanitary products,Waste Fraction 47,Waste Fraction 48,Waste Fraction 49,Waste Fraction 50,Waste Fraction 51,Waste Fraction 52,Waste Fraction 53,Waste Fraction 54,Waste Fraction 55,Waste Fraction 56,Waste Fraction 57,Waste Fraction 58,Waste Fraction 59,Waste Fraction 60,,,,,,,,,,,,,,,
Air,"1,4-Butanediol",urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,1-Pentanol,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,1-Pentene,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,"2,4-D",non-urban air or from high stacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,2-Aminopropanol,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,2-Methyl pentane,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,2-Methyl-1-propanol,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,2-Methyl-2-butene,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,2-Nitrobenzoic acid,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,2-Propanol,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,3-Methyl-1-butanol,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,4-Methyl-2-pentanone,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acenaphthene,non-urban air or from high stacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acenaphthene,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acenaphthene,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acephate,non-urban air or from high stacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetaldehyde,non-urban air or from high stacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetaldehyde,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetaldehyde,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetamide,non-urban air or from high stacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetic acid,non-urban air or from high stacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetic acid,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetic acid,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetone,non-urban air or from high stacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetone,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetone,urban air close to ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acetonitrile,non-urban air or from high stacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acifluorfen,non-urban air or from high stacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air,Acrolein,non-urban air or from high stacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
